,Ticker,Company Name,Industry,kpi_name,kpi_category,kpi_unit,kpi output type,kpi_description,kpi_tags,kpi source,kpi calc type,kpi formula,var_b_type,var_a_name,var_b_type,var_b_name
741,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Comparable Store Sales Growth,Comparable Store Sales Growth,% decrease,%,Percentage of Store Sales,"comparable_,  comparable_,  storesales_growth, sfm, sprouts farmers market, food retailers",EventVester,,(A-B)/A,A,Stores Sales,B, Sales previous period
742,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Comparable Store Sales Growth,Comparable Store Sales Growth,% increase,%,Percentage of Store Sales,"comparable_,  comparable_,  storesales_growth, sfm, sprouts farmers market, food retailers",EventVester,,(A-B)/A,A,Stores Sales,B, Sales previous period
743,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,New Store Openings - Annual Unit Growth,New Store Openings,%,%,Percentage of New Store Openings,"new_store,  openings,  annual_unit_growth, sfm, sprouts farmers market, food retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,New Stores Openings,n,Number of Stores
744,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,New Store Openings - Unit Growth,New Store Openings,stores,$,Currency value of New Store Openings,"new_store,  openings,  unit_growth, sfm, sprouts farmers market, food retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,New Stores Openings,n,Number of Stores
745,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Number of Stores,Number of Stores,stores,$,Currency value of Store,"stores,  stores, sfm, sprouts farmers market, food retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores,n,Number of Stores
746,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Revenue - Non-Perishables,Revenue,$,$,Currency value of Revenue,"revenue,  non_perishables, sfm, sprouts farmers market, food retailers",EventVester,,A,A,Revenue,, 
747,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Revenue - Perishables,Revenue,$,$,Currency value of per Unit Revenue,"revenue,  perishables, sfm, sprouts farmers market, food retailers",EventVester,,A/B,A,per Unit Revenue,B, Units
748,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Store Closures,Store Closures,stores,$,Currency value of Store Closures,"store_closures,  store_closures, sfm, sprouts farmers market, food retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores Closures,n,Number of Stores
749,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Store Relocations,Store Relocations,stores,$,Currency value of Store Locations,"storerelocations, sfm, sprouts farmers market, food retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores Locations,n,Number of Stores
750,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Total Number of Stores,Total Number of Stores,stores,$,Currency value of Total Store,"total_,  stores,  total_,  stores, sfm, sprouts farmers market, food retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Total Stores,n,Number of Total Stores
751,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Unit growth,Unit growth,units,%,Currency value of Unit Growth,"unit_growth,  unit_growth, sfm, sprouts farmers market, food retailers",EventVester,,(A-B)/A,A,Unit Growth,B, Unit Growth previous period
752,SPTN,SpartanNash Co,Food Retailers,Segment Revenues - Food Distribution Revenue,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  food_distribution,  revenue, sptn, spartannash co, food retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
753,SPTN,SpartanNash Co,Food Retailers,Segment Revenues - Military Revenue,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  military,  revenue, sptn, spartannash co, food retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
754,SPTN,SpartanNash Co,Food Retailers,Segment Revenues - Retail Revenue,Segment Revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  retail,  revenue, sptn, spartannash co, food retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
755,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Center store Revenue,Sub Segment Revenue by Category,$,$,Currency value of Segment Store Revenue,"sub_segment,  revenue,  category,  center,  store,  revenue, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Stores Revenue,, 
756,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Fresh Revenue,Sub Segment Revenue by Category,$,$,Currency value of Segment Revenue,"sub_segment,  revenue,  category,  fresh,  revenue, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Revenue,, 
757,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Fuel Revenue,Sub Segment Revenue by Category,$,$,Currency value of Segment Revenue,"sub_segment,  revenue,  category,  fuel,  revenue, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Revenue,, 
758,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Individuals Revenue,Sub Segment Revenue by Category,$,$,Currency value of Segment Revenue,"sub_segment,  revenue,  category,  individuals,  revenue, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Revenue,, 
759,SPTN,SpartanNash Co,Food Retailers,"Sub Segment Revenue by Category - Manufacturers, brokers and distributors Revenue",Sub Segment Revenue by Category,$,$,Currency value of Segment Revenue,"sub_segment,  revenue,  category,  manufacturers,  brokers,  distributors,  revenue, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Revenue,, 
760,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Non-food Revenue,Sub Segment Revenue by Category,$,$,Currency value of Segment Revenue,"sub_segment,  revenue,  category,  non_food,  revenue, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Revenue,, 
761,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Other Revenue,Sub Segment Revenue by Category,$,$,Currency value of Segment Revenue,"sub_segment,  revenue,  category,  other,  revenue, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Revenue,, 
762,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Other Revenue from products,Sub Segment Revenue by Category,$,$,Currency value of Segment Revenue,"sub_segment,  revenue,  category,  other,  revenue,  products, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Revenue,, 
763,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Retailers Revenue,Sub Segment Revenue by Category,$,$,Currency value of Segment Revenue,"sub_segment,  revenue,  category,  retailers,  revenue, sptn, spartannash co, food retailers",EventVester,,A,A,Segment Revenue,, 
764,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,Fleet Optimization,Fleet Optimization,%,%,Percentage of Fleet,"fleet_optimization, bbby, bed bath & beyond , home furnishings retailers",EventVester,,(A-B)/A,A,Fleet,B, Fleet Size previous period
765,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,Net Sales - Non Core Banner Net Sales,Net Sales,%,%,Percentage of Net Sales,"net_sales,  non_core_banner,  net_sales, bbby, bed bath & beyond , home furnishings retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
766,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,No of Stores - Stores Closed,No of Stores,stores,#,Number of Store,"no_of,  stores,  stores,  closed, bbby, bed bath & beyond , home furnishings retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores,n,Number of Stores
767,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,No of Stores - Stores Closed,No of Stores,stores,#,Number of Store,"no_of,  stores,  stores,  closed, bbby, bed bath & beyond , home furnishings retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores,n,Number of Stores
768,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,Sales Penetration - Digital Sales Penetration,Sales Penetration,%,%,Percentage of Net Sales,"digital_sales,  penetration, bbby, bed bath & beyond , home furnishings retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
769,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,Website - Visits to Website,Website,users,#,Number of Website Visits,"website,  visits,  website, bbby, bed bath & beyond , home furnishings retailers",EventVester,,A,A,Website Visits,, 
770,HOME,At Home Group Inc.,Home Furnishings Retailers,Net Sales - Accent decor,Net Sales,%,%,Percentage of Net Sales,"net_sales,  accent_decor, home, at home group , home furnishings retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
771,HOME,At Home Group Inc.,Home Furnishings Retailers,Net Sales - Home furnishings,Net Sales,%,%,Percentage of Net Sales,"net_sales,  home_furnishings, home, at home group , home furnishings retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
772,HOME,At Home Group Inc.,Home Furnishings Retailers,Net Sales - Other,Net Sales,%,%,Percentage of Net Sales,"net_sales,  other, home, at home group , home furnishings retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
773,HOME,At Home Group Inc.,Home Furnishings Retailers,Stores - Total stores,Stores,stores,#,Number of Total Store,"stores,  total,  stores, home, at home group , home furnishings retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Total Stores,n,Number of Stores
774,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Channel - Internet Net Sales,Net Sales by Channel,$,$,Currency value of Net Sales,"net_sales,  channel,  internet,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,A-B,A,Net Sales,B, Sales previous period
775,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Channel - Other Net Sales,Net Sales by Channel,$,$,Currency value of Net Sales,"net_sales,  channel,  other,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,A-B,A,Net Sales,B, Sales previous period
776,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Channel - Showrooms Net Sales,Net Sales by Channel,$,$,Currency value of Net Sales,"net_sales,  channel,  showrooms,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,A-B,A,Net Sales,B, Sales previous period
777,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Accessories Net Sales,Net Sales by Product,$,$,Currency value of Net Sales,"net_sales,  product,  accessories,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,A-B,A,Net Sales,B, Sales previous period
778,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Accessories Net Sales,Net Sales by Product,$,$,Currency value of Net Sales,"net_sales,  product,  accessories,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,A-B,A,Net Sales,B, Sales previous period
779,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Other Net Sales,Net Sales by Product,$,$,Currency value of Net Sales,"net_sales,  product,  other,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,A-B,A,Net Sales,B, Sales previous period
780,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Sacs Net Sales,Net Sales by Product,$,$,Currency value of Net Sales,"net_sales,  product,  sacs,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,A-B,A,Net Sales,B, Sales previous period
781,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Sactionals Net Sales,Net Sales by Product,$,$,Currency value of Net Sales,"net_sales,  product,  sactionals,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,A-B,A,Net Sales,B, Sales previous period
782,LOVE,Lovesac Co,Home Furnishings Retailers,Showroom Count - Ending Showroom Count,Showroom Count,stores,#,Number of Count,"showroom_count,  ending_showroom_count, love, lovesac co, home furnishings retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Count,n,Number of Total Showrooms
783,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,"Average Leased Square
Footage Per Store","Average Leased Square
Footage Per Store",sqf/store,A,Area of Average per Unit Store,"leased_square,  leased_square, wsm, williams-sonoma, , home furnishings retailers",EventVester,,SUM(A1+A2+...+An)/n,Ai,Average per Unit Stores,n,Number of Stores
784,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,"Average Leased Square
Footage Per Store","Average Leased Square
Footage Per Store",sqf/store,A,Area of Average per Unit Store,"leased_square,  leased_square, wsm, williams-sonoma, , home furnishings retailers",EventVester,,SUM(A1+A2+...+An)/n,Ai,Average per Unit Stores,n,Number of Stores
785,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Closings Store Count,Closings Store Count,stores,#,Number of Store Count,"closings,  store,  count,  closings,  store,  count, wsm, williams-sonoma, , home furnishings retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores Count,n,Number of Stores
786,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Openings Store Count,Openings Store Count,stores,#,Number of Store Count Openings,"openings,  store,  count,  openings,  store,  count, wsm, williams-sonoma, , home furnishings retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores Count Openings,n,Number of Stores
787,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - Other,Revenue by Brand,$,$,Currency value of Revenue,"revenue,  other, wsm, williams-sonoma, , home furnishings retailers",EventVester,,A,A,Brand Revenue previous period,, 
788,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - Pottery Barn,Revenue by Brand,$,$,Currency value of Revenue,"revenue,  pottery_barn, wsm, williams-sonoma, , home furnishings retailers",EventVester,,A,A,Brand Revenue previous period,, 
789,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - Pottery Barn Kids and Teen,Revenue by Brand,$,$,Currency value of Revenue,"revenue,  pottery_barn_kids,  teen, wsm, williams-sonoma, , home furnishings retailers",EventVester,,A,A,Brand Revenue previous period,, 
790,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - West Elm,Revenue by Brand,$,$,Currency value of Revenue,"revenue,  west_elm, wsm, williams-sonoma, , home furnishings retailers",EventVester,,A,A,Brand Revenue previous period,, 
791,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - Williams Sonoma,Revenue by Brand,$,$,Currency value of Revenue,"revenue,  williams_sonoma, wsm, williams-sonoma, , home furnishings retailers",EventVester,,A,A,Brand Revenue previous period,, 
792,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Total Store Count,Total Store Count,stores,#,Number of Total Store Count,"total,  store,  count,  total,  store,  count, wsm, williams-sonoma, , home furnishings retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Total Stores Count,n,Number of Stores
793,BLDR,BUILDERS FIRSTSOURCE INC,Home Improvement Retailers,"Revenue by Category - Gypsum, roofing & insulation",Revenue by Category,$,$,Currency value of Sum of Revenue,"revenue,  category,  gypsum,  roofing,  insulation, bldr, builders firstsource , home improvement retailers",EventVester,,A,A,Sum of Revenue,, 
794,BLDR,BUILDERS FIRSTSOURCE INC,Home Improvement Retailers,Revenue by Category - Lumber & lumber sheet goods,Revenue by Category,$,$,Currency value of Revenue,"revenue,  category,  lumber,  lumber_sheet_goods, bldr, builders firstsource , home improvement retailers",EventVester,,A,A,Revenue,, 
